movie_title,review
전지적 참견 시점,박평호
전지적 참견 시점,매니저 이야기가 줄어든 거 같은. 나혼산이랑 별 차이가 없음
전지적 참견 시점,넹미남
전지적 참견 시점,그래서 현재의 전참시가 나혼산이랑 다른 게 뭔가요... 방송의 취지를 완전히 잊은 것 같습니다.
전지적 참견 시점,땅콩이
전지적 참견 시점,그냥 좋아하는 연예인의 일상을 볼 수 있으니까 좋은 거 같아여
전지적 참견 시점,팝콘
전지적 참견 시점,이제는 우리가 헤어져야 할 시간
쥬라기 월드,귀여운_침착맨_569931
쥬라기 월드,레전드 재부활 진짜 재미있었습니다 ㅎㅎㅎ
쥬라기 월드,만두
쥬라기 월드,어릴 때는 무섭기만 했지만 계속 보다보니 재밌음
쥬라기 월드,티누비엘
쥬라기 월드,22년의 시간을 뛰어넘어 다시 돌아온 시리즈는 기술의 발전에 힘입어 놀라운 액션과 스릴을 보여주며 SF의 대표작으로 꼽히는 프랜차이즈의 기존 색채는 옅어지고 오히려 괴수재난영화 같...
쥬라기 월드,톰홀랜드
쥬라기 월드,쥬라기도 세대교체
쥬라기 월드,친절한_브래드피트
쥬라기 월드,공룡 좋아하는 아이 덕에 하도 많이 봐서 다 외울 지경입니다 ㅋㅋ 강추에요!!
쥬라기 월드,박성현
쥬라기 월드,쥬라기 월드는 이전 쥬라기 공원 시리즈 영화들과 개장하여 사람들이 들어찬 공원에서 공룡들이 소동을 벌인다는 점이 가장 큰 차이다. 그런 차이를 이용하여 공룡들이 관람객을 습격하는등...
쥬라기 월드,ottliker
쥬라기 월드,"가장 따뜻한 렙터, 블루."
쥬라기 월드,낯선사람
쥬라기 월드,인간의 공룡 길들이기.
쥬라기 월드,양기자(YCU)
쥬라기 월드,<쥬라기 공원> 이후 20년 후에 진정한 속편은 나라고 외치는 소리가 들려온다.
쥬라기 월드,SH60243
쥬라기 월드,이때 박수받으면서 퇴장했어야했어...
드래곤 길들이기,Movie_changgo_
드래곤 길들이기,드림윅스에서 가장 명작 시리즈라고 생각한다.
드래곤 길들이기,귀여운_침착맨_569931
드래곤 길들이기,애니는 역시 실사보단 이거지
드래곤 길들이기,필름 판타지아
드래곤 길들이기,"해충에서 동반자가 되기까지. 인간이든 드래곤이든, ‘잘못 안다’는 것이 얼마나 어리석은 일인지!"
드래곤 길들이기,천아손
드래곤 길들이기,아이들 영어공부땜에 같이 봤던 영화 원작소설도 있어서 줄거리도 탄탄하고 작품성도 있어요 가족이 모두 함께 보면 좋아요!
드래곤 길들이기,영화계피카소
드래곤 길들이기,나도 드래곤 가지고싶다.
드래곤 길들이기,요키치
드래곤 길들이기,비행 장면의 쾌감만은 제대로 느꼈다. 나이가 먹을수록 애니메이션을 더 까다롭게 보는 것 같다...
드래곤 길들이기,김민지
드래곤 길들이기,아 실사화가 아니라 애니메이션이었네요~~ 예전에 봤던거라 기억이 잘 안났는데 오랜만에 실사화 보니 새록새록 기억이 나더라구요 넘 재밌었습니다!!
드래곤 길들이기,라둡네
드래곤 길들이기,순위거 왜이래?
드래곤 길들이기,movie__again
드래곤 길들이기,서로에게 남긴 상처는 서로를 이해함으로써 비로소 흉터가 된다.
드래곤 길들이기,즐거운_강동원_723654
드래곤 길들이기,이게 실사화지 너무 재밌고 캐릭들 다 찰떡인대 내용도 원작그대로 실사를 잘옮겨놔서 원작보다 스케일커짐 돌비로 봤는대 음악도 계속 웅장해서 너무 재밌었다
하이파이브,폭룡적_김남길_740657
하이파이브,영활 보고 난 뒤 든 생각. 만약 4년전 제대로 개봉 될 수 있었 다면    지금 보다 훨씬 더 미친 반응을 이끌었을 지도 모를...
하이파이브,힙합팬
하이파이브,한국영화에선 보기 힘든 장면들이 수두룩한 귀한 영화.
하이파이브,귀여운_침착맨_569931
하이파이브,딱 써니 감독스란 감독스런 그런 스타일 진행영화
하이파이브,마뮤렌
하이파이브,유치뽕짝한게 아기자기한 재미가 있다. 물 많이 마시고 서로 도우면서 삽시다. 유X인이 나오니까 분위기가 확 달라지는게 재능이 넘치는데 왜 그랬는지 참...
하이파이브,돈패닉
하이파이브,"구걸! 프레쉬걸! 빳데리맨! 탱크보이! 블루스맨! 
초능력 합진이다!"
하이파이브,퐝군
하이파이브,기대를 안하고 봐서 그런지 생각보다 많이 웃으면서 본 한국형 히어로 팝콘 무비임.
하이파이브,침착한_김선호_524239
하이파이브,강형철 감독은 아직 2010년대 감성에서 못헤어나오는 듯
하이파이브,레오
하이파이브,오랜만에 나온 가족끼리 보기 좋은 영화 기대됩니다!
하이파이브,도도한_567681
하이파이브,후기
하이파이브,똑똑한_전지현_514616
하이파이브,시사회로 봤눈데 킬링타임 영화로 좋아요 재밌어ㅅㅇ
미지의 서울,작두
미지의 서울,<폭싹 속았수다>에 이은 올해 최고의 드라마가 되었다
미지의 서울,연분홍빛춤출무렵
미지의 서울,박보영의 1인 2역이 아니라 제곱승역이다. 1인 2역을 하면서 성격이 다른  부분을 연기하며 2의제곱승 사실상 4역 거기서 더 파생될 역들은 기하급수적이다. 잘하면 인생작 만나겠다
미지의 서울,0101010
미지의 서울,노잼인데 바이럴이 심한듯
미지의 서울,귀여운_침착맨_569931
미지의 서울,박보영의 매력은 이런 매력이지
미지의 서울,머틀도사
미지의 서울,"1인 4역 대박! 모든 상처받은 사람에게 주는 잔잔한 위로.
""내가 아니랬자나"" 열기 장인 미지의 모든 닫힘은 미지 스스로가 닫은 거였다. 우리 인생도 아마도."
미지의 서울,창원전지현🫰🏻
미지의 서울,서울쥐와 시골쥨ㅋㅋㅋᩚㅋᩚㅋᩚ  인간편
미지의 서울,도도한_567681
미지의 서울,너무 슬프다
미지의 서울,하다니
미지의 서울,"좋다
박보영 역시 걸출한 배우이다
박보영으로는 뭔 작품을 갖다놔도 실패하지 않을 느낌
하지만 극본은 글쎄. 속았수다에 비할 바는 아닌 둣
+볼수록 실망. 전개속도를 2배로 높여야"
미지의 서울,조선팔도제일한량012
미지의 서울,박보영의 연기 차력쇼
미지의 서울,레오
미지의 서울,재밌어요
나 혼자 산다,단답맨
나 혼자 산다,나 이만큼 산다
나 혼자 산다,아이스크림
나 혼자 산다,출연자에 따라 호불호가 강하게 갈리는 프로그램. 처음 기획의도와 맞는 출연진이라면 흥미롭다.
나 혼자 산다,sebastian
나 혼자 산다,"옛날에는 재미가득, 웃음가득 지금은 논란가득, 가식가득..."
나 혼자 산다,데구르르_도토리
나 혼자 산다,"박나래씨의 활약을 좋아합니다. 솔직히 남자 패널들은 키씨, 코쿤씨 제외 그냥 그래요. 지저분하고 예의없는 사람의 일상이 궁금하진 않습니다."
나 혼자 산다,흠냐
나 혼자 산다,"보여주기식으로 변해가서 본질을 흐리고 있지만
기안84, 김대호가 진정한 나혼산으로 살리고 있다"
나 혼자 산다,쿠곰라이츠
나 혼자 산다,폼이 좀 오락가락하지만 여전히 재밌는 예능
나 혼자 산다,행복한_팀버튼_
나 혼자 산다,"금요일밤에 가볍게 보기 좋은 프로그램,"
나 혼자 산다,톰홀랜드
나 혼자 산다,최애 예능
나 혼자 산다,답십리팍
나 혼자 산다,누가 나오냐 따라서 호불호 있는 프로그램
나 혼자 산다,100000
나 혼자 산다,초기 기획을 잃은 PPL덩어리 나혼자잘산다
언테임드,싹싹한_김남길_422907
언테임드,스토리는 뻔하지만 요세미티의 광활한 자연과 탄탄한 연기가 충분히 커버
언테임드,movien
언테임드,"아픔이 있는 베테랑과 개인사가 있는 신참의 조합, 그리고 숨겨진 비밀의 내용까지 너무 전형적인게 작은 장점이면서 큰 단점. 이미 무수히 많은 작품을 통해 본 것 같은 기시감."
언테임드,DAY6TONES
언테임드,"에피6 10분까지만 시청하면 완벽함.
에피6 15분까지도 나름 그럭저럭 찝찝해도 봐줄만함
에피6 42분부터 다시 시청하기.
중간 30분 필요없는건 아니지만 굳이..?"
이상한 집,도도한 스필버그_54099
이상한 집,영화가 좀 이상하다.
이상한 집,낯선사람
이상한 집,무서운 소문이 난 집에 대하여 파헤친다.
이상한 집,inhun102
이상한 집,그깟 평면도 하나로 이렇게까지 갈 수 있다니...
이상한 집,즉석영화
이상한 집,집은 한번 나오고 엉뚱한곳만 계속해서 팜...
이상한 집,이경무이
이상한 집,"원작만을 풀어갔으면 얼마나 좋았을까, 하지만 반전의 순간은 소름돋았다"
이상한 집,🍉
이상한 집,스릴러도 아니고 공포도 아니고 이도저도 아니고 너무 시간아까웠음..
이상한 집,프로무인러
이상한 집,"괴기열차보다는 괜찮았다...
ott 올라오면 볼만함"
이상한 집,윤효준
이상한 집,초반에 힘을 줬던 반면 아쉬운 마무리. 평면도가 소재인 점에선 흥미롭다
이상한 집,YooYoo
이상한 집,큰 기대 없이 봤음에도 역시나. 어쩌면 이리 원작의 장점은 버리고 단점만 골라 가져 왔나. 원작 소설을 읽은 사람에게든 읽지 않은 사람에게든 매력적인 요소가 전혀 없다.
이상한 집,즐거운_코난_645315
이상한 집,.
폭싹 속았수다,룰루렘
폭싹 속았수다,"마냥 슬프지만은 않은, 웃음과 따뜻함을 주는 드라마. 주조연, 심지어 잠깐 나오는 단역들의 연기까지 완벽하고 연출극본도 최고최고!"
폭싹 속았수다,행복한_팀버튼_326290
폭싹 속았수다,"시대물 좋아요  연기들도 좋고 
아역 배우들 왜이리 연기 잘하는거지?"
폭싹 속았수다,침착한_김혜수_579775
폭싹 속았수다,오랜만에 마음에 드는 드라마 발견
폭싹 속았수다,꿀맘
폭싹 속았수다,시대 배경 연출 연기 모든게 다 완벽 눈물콧물 다흘리면서 봤어요 엄마얘기만 나와도 눈시울이 붉어지네요 정말 오랜만에 진짜 재밌는 드라마 보네요 끝까지 기대됩니다
폭싹 속았수다,언제나우리는
폭싹 속았수다,4화까지의 내용과 특히 연출 부분이 너무 아름답다
폭싹 속았수다,DAON
폭싹 속았수다,아이유 박보검 배우님들 조합😻
폭싹 속았수다,도도한_샤이니_913359
폭싹 속았수다,몰입감이 대단하고 연기를 다 너무 잘해요
폭싹 속았수다,별이
폭싹 속았수다,"와 1화부터 보면서 눈물이 났습니다. 연출 각본 연기 모든게 다 갖춘 작품인 거 같아요ㅠㅜ 
시대의 특징도 잘 보이고 웃음포인트 감동포인트 슬픈포인트를 다 느낀 작품이었습니다"
폭싹 속았수다,하다니
폭싹 속았수다,"작가 이름이 연출 위에 있다는 것이 인상적.
연출의 작가에 대한 존중, 존경이 느껴짐. 연출도 너무 좋습니다

--

마무리까지 갓벽. 상춘이 누나 날 가져요"
폭싹 속았수다,하외욤
폭싹 속았수다,"김원석과 아이유의 몸짓은 시리도록 아리고,
임상춘과 아이유의 목소리는 바스라질 듯 바삭거린다."
모태솔로지만 연애는 하고 싶어,순영이
모태솔로지만 연애는 하고 싶어,100일 사귄사람이 메기인게 개웃기넼ㅋㅋㅋㅋ
모태솔로지만 연애는 하고 싶어,하다니
모태솔로지만 연애는 하고 싶어,외모적 단점이 없는 모쏠이 모쏠이냐? 박탈당한 모쏠 돌려달라
모태솔로지만 연애는 하고 싶어,싹싹한_김남길_422907
모태솔로지만 연애는 하고 싶어,출연자들이 못생기면 안볼꺼면서~ 밑에 리뷰 웃기네ㅋㅋㅋㅋ
모태솔로지만 연애는 하고 싶어,피터팬증후군
모태솔로지만 연애는 하고 싶어,"모쏠 설렘은 어디가고 ㅉㄷ 로 웃긴다
결국 뻔한 포맷으로 피로감은 잊을수 없다"
카지노 시즌 1,주이지
카지노 시즌 1,뭔가 실지 필리핀의 실상을 본듯한..  최배우 연기 넘나 자연스러움
카지노 시즌 1,아기곰
카지노 시즌 1,"고등학생 연기를 40살이 하게 하고, 30대 연기를 60살이 하게 하는 건 도대체 누구 대가리에서 나온 발상임?"
카지노 시즌 1,귀여운_침착맨_569931
카지노 시즌 1,OTT 드라마 이렇게 집중도 있게 본게 몇 안되는데 민식이 형님 최고
카지노 시즌 1,민짱
카지노 시즌 1,"결말에 대해 불만들이 많은데 시즌2에 대한 기대감 때문인듯.
시즌2생각 안하고 본다면 나름의 의미가 있는결말.
물론 다른 결말이었다면 어땠을까가...여튼 김민이란 배우를 건진 작품"
카지노 시즌 1,엔젤투하트
카지노 시즌 1,"흥미진진한 전개, 주조연들의 연기력, 시간을 넘나드는 연출, 줄거리, 대사 등 뭐 하나 빼고 싶은게 없다"
카지노 시즌 1,원석
카지노 시즌 1,뭔가 편집이 뒤죽박죽인 느낌이 좀 있긴 한데... 느와르를 드라마의 호흡으로 즐길 수 있다는 것만으로도 매력적.
카지노 시즌 1,Sir_ChristopherNolan
카지노 시즌 1,표현부터 뭔가 거칠다.... 주인공의 서사와 스토리는 루즈하다... 결론적으로 드라마의 방향을 모르겠다.
카지노 시즌 1,어바웃타임
카지노 시즌 1,재밌다는 입소문에 비해 다음 편이 궁금할 정도로 흥미롭지는 않으나 볼 만은 하다.
카지노 시즌 1,궁금한_브래드피트_878519
카지노 시즌 1,민식이형!! 이렇게 죽으면 너무 허무해서 어떡해요... 손석구 배우의 연기는 항상 화나있고 과장된 그 표정이 싫다
카지노 시즌 1,persona
카지노 시즌 1,16부동안 최민식의 연기의 향연을 만끽할 수 있다는 행복. 시간 가는 줄 모르고 보게 된다. 같은 필리핀 범죄를 배경으로 한 영화 마스터의 이병헌보다 수리남의 황정민보다 현실감있다
무쇠소녀단 2,키노마크
무쇠소녀단 2,다양한 각도에서 다채로운 방법으로 갈고닦는 쇠맛
살롱 드 홈즈,고고한_엠마스톤_106605
살롱 드 홈즈,"쿠플에 있길래 별 기대없이 봤는데 대존잼임
오늘 3회 대기중 ㅋㅋㅋ"
살롱 드 홈즈,시즈씨
살롱 드 홈즈,배우들의 노고만 으로도 🥹👍 괜찮은 #k- 장르물!
살롱 드 홈즈,행복한_송혜교_605203
살롱 드 홈즈,가볍게 보기 좋아유
살롱 드 홈즈,상냥한_엘사_909587
살롱 드 홈즈,뻔하다. 그런데 fun하다
살롱 드 홈즈,무하마드찰리
살롱 드 홈즈,나쁘진 않은데 시즌2까지 나올 정도인가 싶다
살롱 드 홈즈,최고
살롱 드 홈즈,속터지는 고구마답답이 종종 등장하지만 그래도 유쾌하게 잘 봤다. 뻔하거나 나이브할지라도 이렇게라도 통쾌한 게 좋은 답답한 세상! 시즌2 기다립니다♡
살롱 드 홈즈,junhyeong416
살롱 드 홈즈,이 각본 이 조합 이 스타일로 시즌 이어나가길
살롱 드 홈즈,박도하
살롱 드 홈즈,"재밌기는 한데 추리는 별로 없고 액션?이 주라서 좀 답답함
차라리 그냥 소소하게 일상 사건 해결하는 초반이 좋았던듯"
살롱 드 홈즈,비디오가게
살롱 드 홈즈,시트콤인줄 알고 봤더니 추척60분 이었다.
살롱 드 홈즈,낙관주의민
살롱 드 홈즈,계속 보게 된다. 잘만들었다는 뜻이다. 하지만 내가 지금 이렇게 시간 낭비해도 되나
진격의 거인 The Final Season 완결편 (전편),Veil
진격의 거인 The Final Season 완결편 (전편),이 시대에 태어난 이유는 진격의 거인을 보기 위해서였다.
진격의 거인 The Final Season 완결편 (전편),영린이
진격의 거인 The Final Season 완결편 (전편),마지막을 향한 땅울림
진격의 거인 The Final Season 완결편 (전편),인생영화찾는사람
진격의 거인 The Final Season 완결편 (전편),진짜 연출이 지리는데
진격의 거인 The Final Season 완결편 (전편),왕순kim
진격의 거인 The Final Season 완결편 (전편),끝을 향해 달려가는 진격의 거인.
진격의 거인 The Final Season 완결편 (전편),MOVIE1221
진격의 거인 The Final Season 완결편 (전편),"멸망을 초래할 재앙의 공포 속에서 일치해가는 후회와 죄책감, 잔혹한 세계 속에서 찾고 싶은 희망"
진격의 거인 The Final Season 완결편 (전편),SH60243
진격의 거인 The Final Season 완결편 (전편),GOAT
진격의 거인 The Final Season 완결편 (전편),PHY
진격의 거인 The Final Season 완결편 (전편),애니가 아니다. 역사다.
진격의 거인 The Final Season 완결편 (전편),상냥한_신동엽_548064
진격의 거인 The Final Season 완결편 (전편),시리즈의 빈곳을 다듬기 위한 사포.
진격의 거인 The Final Season 완결편 (전편),도전정신
진격의 거인 The Final Season 완결편 (전편),떡밥 회수의 교과서. 최근 중에 가장 도파민 터지는 느낌.. 오랜만이었음
진격의 거인 The Final Season 완결편 (전편),그림소리
진격의 거인 The Final Season 완결편 (전편),파멸의 신화가 촘촘하게 결말로 향한다.
임영웅│아임 히어로 더 스타디움,화가난_차은우_630687
임영웅│아임 히어로 더 스타디움,"팬들을  생각하는  마음이 진심이라는걸 다시 한번  느끼고 감동 받았어요~ 지금도  좋은 점이   차고 넘치는데  더 좋아졌어요.
앞으로도  좋은 공연 기대하며  응원합니다!!!^"
임영웅│아임 히어로 더 스타디움,Sean
임영웅│아임 히어로 더 스타디움,"이름처럼 산다. 
엄마의 청춘을 알아주는 임영웅이 너무좋더라
진정한 히어로"
임영웅│아임 히어로 더 스타디움,폭룡적_카리나_812159
임영웅│아임 히어로 더 스타디움,영화관내 모든 연령의 엄마들을 소녀로 만들어주는 영화 진짜 영웅 히어로였다
임영웅│아임 히어로 더 스타디움,신이난_송혜교_519142
임영웅│아임 히어로 더 스타디움,임영웅 아임히어로더스타디움  공연 영화는 팬들을 향한 진심과 아티스트 로써 전심을 합해 감동과 전률을 느끼게 해준다. 눈과 귀가 즐겁고 가슴을 울리는 영화
임영웅│아임 히어로 더 스타디움,똑똑한_박찬욱_297898
임영웅│아임 히어로 더 스타디움,임영웅 최고입니다 .... 영화 다시 보겠습니다
임영웅│아임 히어로 더 스타디움,친절한_침착맨_644908
임영웅│아임 히어로 더 스타디움,임영웅의 노력과 진심이 느껴졌다
임영웅│아임 히어로 더 스타디움,화가난_강동원_607560
임영웅│아임 히어로 더 스타디움,팬들을 사랑하는 마음이 진심이라는 마음이 느껴지고 영화를 보고  감동을 받았어요.
임영웅│아임 히어로 더 스타디움,고고한_김혜수_897547
임영웅│아임 히어로 더 스타디움,"임영웅은역시임영웅이라는걸영화보며다시한번확인~
라이브실력영상미그리고멋진아티스트준비과정
모든게퍼팩트"
임영웅│아임 히어로 더 스타디움,덤덤한_봉준호_288917
임영웅│아임 히어로 더 스타디움,최고의영상ㆍ감동입니다
임영웅│아임 히어로 더 스타디움,배려와존중하기
임영웅│아임 히어로 더 스타디움,명품가수 임영웅의 아임 히어로 더스타디움은 볼때마다 행복하고 볼때마다 놀라움이네요 하나하나 섬세하지만 철저한 준비로 행복을주려 노력한 모습에 또 반합니다 모든날 모든순간 사랑합니다
오징어 게임 시즌 3,드영광
오징어 게임 시즌 3,시즌 1만 본 사람이 이 게임의 우승자
오징어 게임 시즌 3,상냥한_안나_234193
오징어 게임 시즌 3,저만 재밌었나요..?
오징어 게임 시즌 3,낯선사람
오징어 게임 시즌 3,이전 2개의 시즌을 보면서 느꼈던 ‘벌써 끝이야?’ 라는 생각은 들지않고 ’언제 끝나지?‘ 라고 생각하는 나를 발견했다.
오징어 게임 시즌 3,샤베트
오징어 게임 시즌 3,시즌2부터 쌔함의 징조는 있었지만 이정도로 역대급 졸작일줄은.. 캐릭터 소모도 멋대로에 스토리도 말아먹고 또 다시 후속작얘기를 할줄이야 ㅋㅋ 진짜 다신 보지말자
오징어 게임 시즌 3,궁금한_팀버튼_625622
오징어 게임 시즌 3,재밌구만. 이미 시즌 종료된 걸 이렇게 멱살잡고 끌고온 것도 대단한거임. 1시즌으로 돈 못 번 황동혁 감독 이거로 돈 벌었음 충분하다고 본다.
오징어 게임 시즌 3,작두
오징어 게임 시즌 3,"시즌2에서 봉합되지 못한 것들이 여전히 봉합되지 못하고, 신파만 남발하다 희생정신을 강요하는 듯 불필요한 시즌임이 틀림없다"
오징어 게임 시즌 3,도도한_567681
오징어 게임 시즌 3,너무 지루하다
오징어 게임 시즌 3,카즈하
오징어 게임 시즌 3,결말이 어떻고 간에 중간에 외국 VIP들 때문에 몰입도 ㅈㄴ 방해되네
오징어 게임 시즌 3,덤덤한_윤여정_163280
오징어 게임 시즌 3,너 고구마 좋아하잖아
오징어 게임 시즌 3,GTOPVC
오징어 게임 시즌 3,4화 진짜 장난하나ㅋㅋㅋㅋㅋㅋㅋ 작가들 한 화씩만 맡았음? 개연성 너무 떨어짐
카지노 시즌 2,주이지
카지노 시즌 2,최배우의 연기와 이배우의 연기로 봤지만 제 스탈은 아니군요
카지노 시즌 2,DadPool
카지노 시즌 2,"“어두육미라고 아세요? 형님?“ 
“어두육미가 아니라 용두사미. 카지노를 뱀에 비유한 말이야 인마!“"
카지노 시즌 2,귀여운_침착맨_569931
카지노 시즌 2,마지막 흐름전개가 대단히 아쉽지만 그래도 만족함
카지노 시즌 2,선우
카지노 시즌 2,재밌게 보긴 했지만 솔직히 만듦새만 본다면 비슷한 류의 성인 만화책 여러 개를 얼기설기 엮어서 영상화 한 수준... 특히 마지막회 하이라이트 시퀀스에선 할 말을 잃었다.
카지노 시즌 2,Ghooug
카지노 시즌 2,마지막화보고 너무 충격적임 내가 이걸 보려 기다렸다니...;;;
카지노 시즌 2,무명 아님 누명
카지노 시즌 2,최민식의 연기 빼고는 볼 게 없는 망작. 만화방 양판소 정서의 드라마화......
카지노 시즌 2,밀크티
카지노 시즌 2,형만한. 아우 없다는 말이. 생각남
카지노 시즌 2,즐거운_크리스토퍼_645008
카지노 시즌 2,평점이 너무높아요 마지막회로 갈수록 의미없게 늘어진 연출 시즌2 16부작까지 만들 능력없으면 10부작에 맞춰 제작햇어야 하는듯! 아 그리고 엿바꿔 먹은 개연성
카지노 시즌 2,윤효준
카지노 시즌 2,아직 진행중이지만 시즌1에 비하면 아쉽다
카지노 시즌 2,김준모 기자
카지노 시즌 2,연속된 캐릭터 투입과 허세 충만한 이야기를 계속 부풀리다가 터져버리는 장기연재작의 문제를 고스란히 보여준 작품. 냉정하게 볼때 강윤성 감독에게 무리였던 16부작 드라마.
히카루가 죽은 여름,오리
히카루가 죽은 여름,아직 1화만 나와서 뒷내용이 엄청 궁금하다. 요괴 이야기를 좋아하는 사람들은 재밌게 즐길 수 있을 것 같아 보인다. 과하게 덕후덕후 하지않고 적당히 담백해서 좋다.
히카루가 죽은 여름,PHY
히카루가 죽은 여름,"1화 까지만 봤는데, 작화 좋고, 스토리 좋고, 앞으로의 내용이? 기대되지만 걱정이 되는.."
히카루가 죽은 여름,하다니
히카루가 죽은 여름,"작화, 스토리 모두 훌륭
특히 1화에서 지리한 서사 없이 곧바로 본론으로 들어가는 것이 신선했다
이 정도 파격은 있어야"
히카루가 죽은 여름,폭룡적_이정재_587265
히카루가 죽은 여름,잼나보임
청담국제고등학교 2,녜원
청담국제고등학교 2,"그냥.. 존나 오글거림..... 꽃보다 남자가 떠오른다
제나 상속 화이팅"
청담국제고등학교 2,서성로원펀치
청담국제고등학교 2,"시즌1은 그래도….
시즌2가서 갑자기 왜그래 
돈 두 댓 ㅠㅠ"
청담국제고등학교 2,페페
청담국제고등학교 2,다들 이해할거라 믿어
야당,양기자(YCU)
야당,'대한민국 검사'가 대통령을 만들 수도 죽일 수도 있다는 대사만 또렷하게.
야당,ossie
야당,"다소 올드하고 익숙히 아는 맛인데 기본은 하는, 처갓집 양념통닭같은 영화"
야당,박수민
야당,나 몇 번을 빠꾸하고 싶었는지 몰라 관식아
야당,프로방스
야당,몇 년이 지나도 스토리는 변하질 않네.
야당,돈패닉
야당,선수입장이당~!
야당,마뮤렌
야당,하필 이름이 야당이라 참 의미심장하다. 검찰 공화국에서 검사가 대통령을 만들기도 하고 죽이기도 한다라...
야당,ezzzz
야당,"“익숙한 재료로 완성한 강렬한 맛, 자극과 몰입감이 돋보이는 범죄극.”"
야당,믹무비
야당,15세에 맞추려다 청불 판정나니 애매함만 남았다.
야당,친절한_윤여정_991616
야당,개꿀잼
야당,최정표
야당,진부하고 촌스럽다
대탈출 시즌 1,쿠곰라이츠
대탈출 시즌 1,방탈출 진짜 좋아하는데 너무 잘만들었다
대탈출 시즌 1,랑야방
대탈출 시즌 1,.
대탈출 시즌 1,승진
대탈출 시즌 1,대탈출 세계관의 시작
대탈출 시즌 1,멈머
대탈출 시즌 1,제작진... 퀄리티 진짜.. 방탈출에 진심이시네요
대탈출 시즌 1,귀여운_영광이_240223
대탈출 시즌 1,셋트 제작비가 아깝지 않고 함께 몰입하다 보면 마지막엔 함께 탈출하는 기쁨
대탈출 시즌 1,개빡쎈_김치찌개
대탈출 시즌 1,PD 천재야 진짜로
대탈출 시즌 1,SH
대탈출 시즌 1,시즌 중 스케일은 가장 작지만 낯선 공간에서 실마리를 찾아가 퍼즐을 푸는 '방탈출'의 묘미는 가장 잘 살렸다.
대탈출 시즌 1,소나
대탈출 시즌 1,"역대급 스토리,설정  예능에서 다시 이런 작품을 볼 수 있을까?  힘든 걸 알지만 새로운 시즌 나오면 좋겠다"
대탈출 시즌 1,홍콩
대탈출 시즌 1,"출연진에게 아쉬운 점들은 있지만 정종연과 제작진이 보여주는 세계관과 연출, 미술요소들은 미쳤다. 
태양여고는 세계관부터 재미까지 다 잡은 레전드 회차👍 강력추천"
대탈출 시즌 1,졔졔
대탈출 시즌 1,방탈출 매니아들은 빠져들 수 밖에 없는 프로그램
메스를 든 사냥꾼,행복회로
메스를 든 사냥꾼,박주현 여주 연기가  늘지 않아 아쉬움
메스를 든 사냥꾼,아미가로
메스를 든 사냥꾼,남주 여주 연기가...집중을 방해 한다...
메스를 든 사냥꾼,무하마드찰리
메스를 든 사냥꾼,"살인마, 프로파일러에 열광하는 나라에서 왜 이리 범죄스릴러는 제대로 된 게 안 나올까"
메스를 든 사냥꾼,사이렌오빠
메스를 든 사냥꾼,박주현 연기 보기 힘드네 ㅜㅜ
메스를 든 사냥꾼,낯선사람
메스를 든 사냥꾼,죄책감을 정의로 승화시킨다.
메스를 든 사냥꾼,Cona
메스를 든 사냥꾼,먼가 조금 아쉬움이 남긴 한대 재미 있게 좔봄
메스를 든 사냥꾼,jihux
메스를 든 사냥꾼,🥰
메스를 든 사냥꾼,너무많이봐서기억도안나
메스를 든 사냥꾼,여주연기왜그럴까.. 이런거보면 범인들 참 부지런해
메스를 든 사냥꾼,우울한스필버그
메스를 든 사냥꾼,원작은 안봐서 모르지만 드라마는 2%가 부족한게 아니고 30%는 부족한게 맞는거 같다..... 기대한 드라마인데...
메스를 든 사냥꾼,Qikachu
메스를 든 사냥꾼,8~10부작짜리를 16부로 늘려놓은 느낌 중간에 상당히 지루함 후반부가 볼만했고 괜찮은 엔딩인줄 알았으나 난데없는 오글오글씬으로 끝을 내는 바람에 엥 소리 절로 나옴
광장,허드렛일
광장,느와르적인게 1도 없음.  처절하고 날것의 느낌이 나야되는데 그냥 회사원2임..스타일도 차리리 외계+인 소지섭 스타일이 더 남기준에 가까움..연출력은 서프라이즈 수준임..
광장,무하마드찰리
광장,"악역 소화 못하는 착한 공명.
친절한 조력자 무덤방 변호사.
힘 안 실린 주먹에 공중을 떠다니는 기괴한 액션.
느와르가 맞나 싶은 촌스러운 음악과 어설픈 연출.
소지섭이 아깝네"
광장,하다니
광장,"원작 얘기가 많은데 원작을 전혀 모르는 나로서는 만족
나이가 든 소지섭의 존윅스러운 액션도 좋았고, 스토리도 너무 꼬아놓긴 해놨지만 그래도 납득이 되니 오케이
킬링타임으로 손색 없"
광장,샤베트
광장,느낌을 살리려는 최소한의 노력조차 하지 않았구나
광장,까란티노
광장,"""꽝장"" 이라고 생각. 내가 아는 광장이 아님. 원작에 대한 모독 수준."
광장,귀여운_침착맨_569931
광장,회사원에서 뭘 진화 한거죠??
광장,즐거운_강동원_723654
광장,원작 제목도 들어본적없고 액션느아르 좋아함 스토리도없는대 액션도 구리니 너무 지루함
광장,마왕과나
광장,"원작 안보고 봤는데요
그냥 킬링타임으로 보는게
재미있게 봤음
순삭!!"
광장,도도한_567681
광장,너무 지루하다
광장,luckyhyh
